0,-2.1518285274505615
1,-2.0685203075408936
2,-2.013629913330078
3,-1.8967691659927368
4,-1.8659138679504395
5,-1.8296549320220947
6,-1.8272982835769653
7,-1.7827305793762207
8,-1.7772504091262817
9,-1.759009599685669
10,-1.8074089288711548
11,-1.7860021591186523
12,-1.7498172521591187
13,-1.7363663911819458
14,-1.7781718969345093
15,-1.7597986459732056
16,-1.7660859823226929
17,-1.778790831565857
18,-1.814062476158142
19,-1.7704708576202393
20,-1.7988475561141968
21,-1.778560757637024
22,-1.7839993238449097
23,-1.848370909690857
24,-1.8456813097000122
25,-1.8770475387573242
26,-1.9047160148620605
27,-1.9324430227279663
28,-1.9719135761260986
29,-1.9449831247329712
30,-1.993341326713562
31,-1.9907939434051514
32,-2.0696873664855957
33,-2.0427494049072266
34,-2.021524667739868
35,-2.0684423446655273
36,-2.0759053230285645
37,-2.0864787101745605
38,-2.1426680088043213
39,-2.1740870475769043
40,-2.0803613662719727
41,-2.090975284576416
42,-2.07037353515625
43,-2.089193344116211
44,-2.0275654792785645
45,-2.0409061908721924
46,-2.060664415359497
47,-2.041860818862915
48,-2.0421762466430664
49,-2.0130913257598877
50,-2.003887414932251
51,-1.9607187509536743
52,-1.9775418043136597
53,-1.9472503662109375
54,-1.9270464181900024
55,-1.943806767463684
56,-1.8859673738479614
57,-1.9120852947235107
58,-1.8888493776321411
59,-1.8640516996383667
60,-1.8678196668624878
61,-1.8380961418151855
62,-1.816555380821228
63,-1.775439739227295
64,-1.7145024538040161
65,-1.7747818231582642
66,-1.7356287240982056
67,-1.7461854219436646
68,-1.7261326313018799
69,-1.7064738273620605
70,-1.7534096240997314
71,-1.708638072013855
72,-1.739487886428833
73,-1.6956154108047485
74,-1.657084345817566
75,-1.7151951789855957
76,-1.703080177307129
77,-1.6835956573486328
78,-1.7008601427078247
79,-1.701911449432373
80,-1.6698484420776367
81,-1.6723884344100952
82,-1.697007179260254
83,-1.7110934257507324
84,-1.6576210260391235
85,-1.6771637201309204
86,-1.6754248142242432
87,-1.6535392999649048
88,-1.6614811420440674
89,-1.6677485704421997
90,-1.6588672399520874
91,-1.6256623268127441
92,-1.6523953676223755
93,-1.611934781074524
94,-1.5965962409973145
95,-1.6039149761199951
96,-1.6101593971252441
97,-1.5640678405761719
98,-1.5826669931411743
99,-1.5978343486785889
100,-1.6069899797439575
101,-1.5564519166946411
102,-1.5953569412231445
103,-1.5584924221038818
104,-1.5575748682022095
105,-1.5259243249893188
106,-1.5667939186096191
107,-1.5530930757522583
108,-1.5377191305160522
109,-1.5313994884490967
110,-1.5542923212051392
111,-1.5057824850082397
112,-1.5074045658111572
113,-1.523032307624817
114,-1.5181008577346802
115,-1.5274925231933594
116,-1.5108920335769653
117,-1.5032837390899658
118,-1.5203585624694824
119,-1.4800560474395752
120,-1.4800084829330444
121,-1.5192927122116089
122,-1.521833896636963
123,-1.4777685403823853
124,-1.4862611293792725
125,-1.4472116231918335
126,-1.459356665611267
127,-1.4552702903747559
128,-1.4345710277557373
129,-1.4358457326889038
130,-1.4522746801376343
131,-1.436979055404663
132,-1.4014445543289185
133,-1.4562714099884033
134,-1.454656958580017
135,-1.4437121152877808
136,-1.427919864654541
137,-1.435210943222046
138,-1.4382030963897705
139,-1.4182419776916504
140,-1.4196631908416748
141,-1.4413659572601318
142,-1.4301012754440308
143,-1.398009181022644
144,-1.4282692670822144
145,-1.4209301471710205
146,-1.4039465188980103
147,-1.410658836364746
148,-1.4253343343734741
149,-1.4142308235168457
150,-1.4144864082336426
151,-1.4032814502716064
152,-1.3952687978744507
153,-1.4187663793563843
154,-1.407723069190979
155,-1.388686180114746
156,-1.4007140398025513
157,-1.3915742635726929
158,-1.3754457235336304
159,-1.3575459718704224
160,-1.3998477458953857
161,-1.4112818241119385
162,-1.406578779220581
163,-1.378754734992981
164,-1.4112335443496704
165,-1.3959250450134277
166,-1.391655683517456
167,-1.3677490949630737
168,-1.3886151313781738
169,-1.3824234008789062
170,-1.3959934711456299
171,-1.3780632019042969
172,-1.358132004737854
173,-1.3932135105133057
174,-1.3876837491989136
175,-1.3798502683639526
176,-1.4040220975875854
177,-1.3621951341629028
178,-1.3672215938568115
179,-1.352898120880127
180,-1.373243808746338
181,-1.3771437406539917
182,-1.3859361410140991
183,-1.4015171527862549
184,-1.3969324827194214
185,-1.4003814458847046
186,-1.381202220916748
187,-1.3779672384262085
188,-1.3670352697372437
189,-1.379765272140503
190,-1.3587379455566406
191,-1.3809584379196167
192,-1.3953094482421875
193,-1.3806207180023193
194,-1.3711546659469604
195,-1.37630033493042
196,-1.369855523109436
197,-1.3740891218185425
198,-1.376030445098877
199,-1.3626058101654053
200,-1.3658031225204468
201,-1.3927174806594849
202,-1.3941575288772583
203,-1.3733967542648315
204,-1.3571012020111084
205,-1.3701790571212769
206,-1.3377071619033813
207,-1.3683030605316162
208,-1.351111888885498
209,-1.3729814291000366
210,-1.3704416751861572
211,-1.3779734373092651
212,-1.3556759357452393
213,-1.3465640544891357
214,-1.377793550491333
215,-1.3267154693603516
216,-1.3676271438598633
217,-1.3529003858566284
218,-1.3705968856811523
219,-1.3614856004714966
220,-1.345963954925537
221,-1.3487799167633057
222,-1.3740744590759277
223,-1.3705083131790161
224,-1.3571908473968506
225,-1.357399582862854
226,-1.3617157936096191
227,-1.3531646728515625
228,-1.3546003103256226
229,-1.4001960754394531
230,-1.3668986558914185
231,-1.369422197341919
